"Code_postal","coordonnees_gps1","coordonnees_gps2"
"04200",44.20133654993685,5.893101179412632
"05350",44.733203288949994,6.8262141704625
"05100",44.914280629050005,6.6536586721575
"05500",44.68335542124,6.079502323821
"05260",44.66463683755713,6.2034480215485726
"05700",44.38397827268823,5.696425084765882
"05380",44.6423670958,6.48290823337
"05230",44.54922852726,6.25222572645
"05200",44.5391017904,6.510537641526668
"05300",44.29476987390001,5.8056944101533325
"05310",44.739912596900005,6.53573372241
"05400",44.531634265118186,5.878847115146365
"05800",44.792288331849996,6.07172948775625
"05140",44.559637657837506,5.699099917773751
"05110",44.419978676525,5.957465395174999
"05600",44.66998192580001,6.6475324575125
"05150",44.397432826300005,5.534447958112857
"05000",44.537629256875,6.07316862484625
"05330",44.9346479572,6.60139023926
"05240",44.9526685727,6.5653564178
"05120",44.81365877286667,6.530488936016667
"06390",43.828779354379996,7.306547431498001
"06470",44.122256816500006,6.83272397085
"06410",43.6276558141,7.08318612891
"06440",43.82654116566666,7.373205091596667
"06510",43.81103167911429,7.124223868471428
"06400",43.5526202843,7.00427592728
"06110",43.5729768613,7.00642057758
"06670",43.82264165144285,7.229301280552858
"06620",43.75053808176,6.960754946028
"06360",43.7289260198,7.36057188413
"06210",43.5380510468,6.91808936542
"06910",43.87264812200909,6.936224788529999
"06710",43.94646864072,7.0803202967139995
"06200",43.7119992661,7.23826889465
"06190",43.7638278953,7.4587361611
"06660",44.2693074819,6.882684923435
"06230",43.699697102550005,7.32609521485
"06450",44.01715718325715,7.303356765368571
"06420",44.059726854975,7.127729371986667
"06590",43.4985345439,6.92965248383
"06140",43.749158587733326,7.059354852796666
"06220",43.5766472999,7.05836612893
"07200",44.60685092448001,4.3915543772965
"07100",45.255230395350004,4.6435843223874995
"07410",45.07456435627142,4.63431604895
"07110",44.55915233255883,4.243618607463529
"07340",45.28985330030625,4.74871911750875
"07140",44.442988089829996,4.0825173951
"07230",44.46384110727143,4.177582959741429
"07800",44.826972391912506,4.76514771350625
"07130",44.94424890948333,4.823918609511666
"07300",45.05690932783749,4.78292541561375
"07210",44.694319544025,4.681892558371251
"07270",44.99343368523,4.616672026432001
"07350",44.6566420857,4.75658824385
"07260",44.51690074202857,4.176151259595714
"07360",44.82177849912,4.642073523476
"07000",44.74102410165385,4.565873512158461
"07120",44.45354826081251,4.333228654961251
"07530",44.75906237734286,4.349719949894285
"07370",45.163691843675,4.7832948970924996
"07250",44.76523258235,4.73934191767
"07790",45.1862322828,4.63179784217
"07590",44.65648627068333,3.9573179144783333
"07170",44.581922743777774,4.4868459203922235
"07460",44.34019570936667,4.205865409329999
"07240",44.89717810632857,4.612254465414287
"07160",44.88822001356429,4.40378056889
"07430",45.2612057637,4.711269132808334
"07580",44.618762859925,4.5552569337
"07320",45.03363903143333,4.400378970036666
"07690",45.18799440441666,4.516059463571667
"07400",44.588625406055556,4.638932290845556
"07290",45.16117623962857,4.660158041447143
"08130",49.50047205694782,4.60061132323174
"08260",49.8430969218,4.398684214056154
"08250",49.30412707986523,4.880414077493913
"08390",49.52992626735834,4.8303670835975
"08090",49.779158469761114,4.655913952955556
"08270",49.59703176118947,4.463372534281579
"08300",49.49576480110689,4.342263858564139
"08430",49.648136329944,4.635514996517198
"08290",49.78250118198,4.297710071299
"08240",49.4425928878375,4.946351384321667
"08410",49.6898690039,4.69742034088
"08140",49.68984527468749,5.0450939616024995
"08600",50.1087436916625,4.81720126979875
"08360",49.53730050626,4.21869956042
"08150",49.81072964600588,4.52040474056
"08160",49.680780324122225,4.78101221266
"08220",49.64779254754211,4.2205951546305265
"08190",49.46931475651999,4.126615400279333
"08400",49.37426164986249,4.690498733383437
"08450",49.60907518024,4.924006424309001
"08800",49.88799324445714,4.766946040380001
"08440",49.7506091174,4.81175041223
"08700",49.815724048979995,4.7945268374
"08460",49.7206479237,4.46813729621625
"08210",49.58694778301249,5.0619002159775
"08370",49.5944343461,5.2797054692792305
"08110",49.65662331733333,5.195626149389999
"08380",49.902873531771434,4.286182066835715
"08310",49.369026335105254,4.436724557141579
"08350",49.677569907566664,4.880118848913333
"08000",49.74669981995,4.713356850235
"08230",49.9176837329,4.503467781145001
"08200",49.72943648315,4.955961631309
"08320",50.08006677095,4.7382009172825
"09200",42.96271112915454,1.1679834271818181
"09800",42.910992600671996,0.9839910518849599
"09400",42.839591329659996,1.5897955686595
"09120",43.043917146170585,1.6384125366417643
"09140",42.821096085512494,1.2279362960725002
"09700",43.210520709692304,1.5815423295084616
"09230",43.087159510899994,1.1491691255016667
"09100",43.1225131000381,1.610451212323333
"09350",43.147895856890905,1.3039327688181819
"09310",42.77082497796154,1.6808980362746158
"09000",42.958567275821736,1.5870006594743478
"09460",42.70586393551428,2.07354036556
"09130",43.15634844643637,1.4186806970009092
"09600",42.987041760992305,1.8799044812915384
"09420",42.99717933324,1.301680840706
"09300",42.92348950374546,1.820169269667273
"09290",43.0681847731,1.3492105753166665
"09220",42.74206884124286,1.5250075529357143
"09160",43.038733774869996,1.0420848693506002
"09500",43.078411114,1.8572252841522725
"09270",43.2305454388,1.67905538155
"09110",42.717078394338465,1.8514865840815384
"09320",42.88898045155,1.3289852117666665
"09250",42.78278108664545,1.7640870790836365
"09190",43.024119061925006,1.12170484373
"10200",48.25360359628055,4.7127208897755555
"10160",48.19775754692727,3.7202702189772725
"10190",48.255329255746155,3.848337233656923
"10330",48.514226176291665,4.541204180779167
"10400",48.48701818670869,3.514648601652175
"10240",48.48503587484706,4.324203120525882
"10310",48.149349736699996,4.7985044419425
"10500",48.411701009844435,4.529710800532222
"10290",48.35781470465454,3.62497815705
"10800",48.20685720919231,4.107997321721538
"10700",48.55942759845714,4.152241364791428
"10140",48.248022438486366,4.496026148786817
"10510",48.4868424045,3.80179288825
"10210",48.02092300882174,4.124767621186087
"10390",48.22150050805,4.174083363005
"10130",48.053228235352634,3.914300863664736
"10350",48.37866896532858,3.798013145345714
"10320",48.16093524257334,4.028596725833333
"10280",48.43334919353333,3.9185217368600003
"10100",48.47335849241111,3.6810453639711116
"10260",48.15240286264999,4.242466658676
"10120",48.24612010375,4.0196967584525005
"10110",48.11452395774584,4.4234205039433325
"10270",48.25835295461249,4.2424449983425
"10150",48.3858429519,4.125809411444545
"10300",48.299932383699996,3.9638741828333335
"10220",48.351512543400005,4.29190955852
"10440",48.2778241761,3.993114372495
"10180",48.36213183185,4.01645057907
"10410",48.29275464675,4.164091906455
"10000",48.2967099637,4.07827967525
"10380",48.57340568155001,3.9785427249425003
"11580",43.00063920381429,2.3458011958485714
"11600",43.304267214587504,2.38570411985875
"11140",42.776298059634605,2.1439760365696157
"11330",42.961245722535,2.5480444932690003
"11200",43.18650861877825,2.787568590998261
"11150",43.252177656719994,2.073787075814
"11390",43.393207897150006,2.273438303856667
"11300",43.05207079296071,2.170172532693214
"11190",42.93193289679444,2.316729897626667
"11260",42.928275019325,2.1780163091825
"11000",43.2117392322,2.37586063521
"11170",43.27835763179167,2.1858358073449993
"11570",43.15503109308,2.3794214041540003
"11510",42.92004966875,2.942806783945
"11240",43.12159060589474,2.066880003000526
"11220",43.07533685552999,2.5767809071214995
"11560",43.214412802,3.17666583157
"11270",43.18269047836,1.9721674997206664
"11120",43.27295774564167,2.882289466525
"11380",43.388624401671436,2.3736030624971427
"11400",43.335299184052374,1.969883122722381
"11320",43.385259201857146,1.8623850838528573
"11700",43.21346650107857,2.6376889915307147
"11800",43.20974844045001,2.486512209395715
"11370",42.8993650672,3.02676038573
"11410",43.294855449299995,1.7919545160264285
"11210",43.0210644931,3.03976442192
"11230",42.999211236692304,2.0158411071007696
"11420",43.2047585556091,1.8172283492881818
"11160",43.34650899967001,2.519431464904
"11250",43.09640007991334,2.3314774423593336
"11350",42.872643961849995,2.6378135203283333
"11500",42.86525544295,2.2112132803475
"11110",43.219129791425004,3.08777679843
"12390",44.4341555329,2.3218667313125
"12290",44.27616194828572,2.7524581346028567
"12110",44.5356225375,2.2547429975866664
"12200",44.33591783667273,2.007323342220909
"12550",43.9483821732,2.602106779947143
"12300",44.59300442074445,2.256115778065556
"12600",44.82644936708334,2.6638691447299996
"12480",43.99837850593334,2.68250886844
"12450",44.28423727393332,2.5608138859833334
"12360",43.78983406685,2.956928137049
"12580",44.55482408215,2.580127066375
"12520",44.175662573974996,3.0835471959499996
"12120",44.174618791577785,2.531949934942222
"12320",44.5752144255,2.4711227100724997
"12190",44.572001242175006,2.6860821025774997
"12100",44.08499875580001,3.077087771852
"12800",44.18102552457777,2.3252756610044445
"12170",44.07157925925714,2.516091293382857
"12260",44.46887119029166,1.9763955127050001
"12270",44.21312746638,2.043673213032
"12160",44.27516149024999,2.4246631109583334
"12460",44.707283702560005,2.6806767158520004
"12500",44.52893431968334,2.804807687155
"12430",44.0864596407,2.71037141719
"12350",44.40250360312858,2.1660421780285715
"12490",44.04767405234,2.934736580538
"12400",43.93804557157777,2.840863542288889
"12230",43.98857944708751,3.2449362625700005
"12310",44.38445831716,2.8552060242799997
"12720",44.182652858074995,3.2415195702975
"12220",44.4892061605625,2.20316481126875
"12130",44.45600278741666,2.978909133531667
"12330",44.4722963397625,2.4703960798450004
"12420",44.81959218685,2.78416614904
"12560",44.41956713843333,3.07052328978
"12380",43.86291163128334,2.61146448518
"12780",44.24555552845,2.95389354045
"12250",43.95523224844,3.01449939114
"13090",43.5360708378,5.39857444582
"13100",43.53023733522,5.5137614869460005
"13280",43.5468692378,4.66215642574
"13570",43.894724982,4.74934042876
"13720",43.40961124145,5.601784488030001
"13130",43.5036442498,5.1606136975
"13440",43.8584804516,4.95793402726
"13480",43.4496421919,5.34976663984
"13950",43.3941966153,5.53223354589
"13350",43.721111879,5.24576645287
"13220",43.3865906403,5.14753822568
"13780",43.2943797356,5.73373512269
"13810",43.7617047487,4.95211983638
"13430",43.7025562953,5.01557705248
"13580",43.5544485185,5.20247621443
"13270",43.4556812107,4.90452133912
"13120",43.4526063249,5.47963860272
"13420",43.2981044185,5.64391464048
"13113",43.704757813,5.0886270398
"13700",43.4172068362,5.21221904548
"13117",43.3798920489,5.04945402314
"13940",43.8053410404,4.9488694514
"13660",43.779613013,5.02340520998
"13821",43.2772079729,5.51850914394
"13790",43.4717006639,5.60573090135
"13360",43.3437864693,5.59772643152
"13740",43.3653374562,5.25292240431
"13103",43.78641656495,4.7497577701
"13115",43.6854814023,5.75372558845
"13960",43.3456690305,5.11765506999
"13240",43.3934944571,5.3808040555
"13150",43.84099664523333,4.680363600203333
"13530",43.4378087269,5.6999524319
"13126",43.559011599,5.61324103718
"13770",43.5928673895,5.49138381609
"13007",43.28251778,5.36323440435
"13009",43.2340834927,5.45249683067
"13012",43.3077683678,5.43991567678
"14190",49.02239359832857,-0.23153620450521428
"14310",49.080424301323085,-0.6439920353273847
"14240",49.10118656011111,-0.7999404806153333
"25410",47.190705050775016,5.8236387467591655
"25190",47.330854667321745,6.792196948106955
"14610",49.249634253011116,-0.41489743905044446
"25150",47.39535641548,6.736806723557001
"14430",49.22925108418334,-0.01755211605556222
"25270",46.94770259961,6.063440322317001
"14400",49.27678247867813,-0.7154783535987812
"25840",47.06058244785,6.210660138850001
"14960",49.32861125026667,-0.5864278318463333
"26140",45.261571426575,4.849427033387499
"14250",49.18096797368334,-0.6198795654043333
"26300",44.982553764641665,5.100380304839999
"14260",49.016500560839994,-0.6778504119214
"26780",44.49816016094999,4.7728129473475
"14480",49.2886709582,-0.5311825392935555
"26570",44.18070969454,5.45360668138
"14350",48.95365932159999,-0.7752581329166667
"26110",44.36806773844783,5.2052800520508695
"26460",44.580894493775,5.1571183910275
"26410",44.67718474304,5.51678479003
"14340",49.16706788820476,0.06800628478211665
"26400",44.73067002047083,5.058881164024167
"14210",49.098607341895,-0.50390263513925
"26190",44.99789424858462,5.28018783550923
"14740",49.219553580366664,-0.5262462892736667
"26150",44.76824587360714,5.336123376915715
"26230",44.427453963874996,4.85344261355375
"26260",45.1270138728,4.98257143959
"14710",49.318450853475,-0.908425028041375
"26240",45.19126566589999,4.873646295302
"14500",48.870275462349994,-0.9124415891075
"26740",44.61613370262222,4.819331422016667
"14370",49.1216172516,-0.14019855935882222
"26220",44.51464993021667,5.118558901373333
"14230",49.335536132250006,-1.0327598276095
"14650",49.1866163191,-0.451124708669
"26340",44.6539176008353,5.252496590878235
"14330",49.25225474393,-0.9577320458106
"26800",44.83052207877999,4.90077483345
"26730",45.05344385393334,5.201808734796667
"14770",48.92971456566001,-0.6099575113801999
"26750",45.1085340373875,5.124467677728751
"26530",45.2625506689,5.10224795583
"14680",49.0545651873,-0.31794573352550004
"14570",48.92067781510001,-0.5053525332308
"26250",44.7874186099,4.83899378303
"14880",49.278879836,-0.31218639055849995
"14110",48.868793672466666,-0.549790932034
"26270",44.7162818698,4.8184229598075
"14130",49.27300524632143,0.2283057601772857
"14700",48.89202023598095,-0.21813850318900002
"14470",49.316131928599994,-0.4669159643123333
"26350",45.19044425155,5.087163188156667
"26120",44.868381937624996,5.0361225166375005
"14620",48.90048771982222,-0.052655234195105566
"14220",48.993261821054986,-0.4215674590863501
"26510",44.39330107357693,5.384035195116923
"14800",49.33067521965,0.1025297490978
"14160",49.264096706075,-0.08633544201297501
"14440",49.2863582408,-0.386071376158
"26770",44.450623954787496,5.01366912180125
"26170",44.271036503184206,5.320699032173157
"26160",44.557609215599996,4.942976636108125
"14450",49.378632358266664,-1.0068201719506666
"26420",44.96443837931999,5.424694762433999
"14600",49.390028280188886,0.23233888321844443
"14100",49.130521422965224,0.262713848531
"26310",44.57780288355625,5.492239261930624
"14690",48.882005197727274,-0.3784237699792728
"14670",49.17735760248571,-0.15376374010185717
"14320",49.10246352671667,-0.37544103390066663
"14140",49.031250463077775,0.11347275658926666
"14490",49.19030767505,-0.8158781367854165
"26390",45.2345383375,5.0275229131
"14290",49.025351152024996,0.34253741984562497
"26560",44.229427762789996,5.582149819084999
"27400",49.18532186904,1.131722519673
"27600",49.15471276543334,1.3063766386122222
"14270",49.06901097581667,-0.09993132506688333
"27460",49.32072103016666,1.1762342538166666
"27490",49.112722793699994,1.2538925990833334
"27290",49.278352116053846,0.6922884239474616
"14590",49.186162420524994,0.3509917541045
"27930",49.053537662641375,1.1733506880203448
"27170",49.07243950115714,0.8257175841433572
"27230",49.138397846573696,0.4720299873366843
"27410",49.0044143423,0.7528202818256667
"14112",49.2483895403,-0.33716170698049996
"27300",49.103792102366675,0.5953628831171334
"27660",49.297173268,1.6787687447100001
"14380",48.88496401134285,-1.0180159984295716
"27520",49.2802246970125,0.79596236508425
"14520",49.340463714533335,-0.7740508999250001
"14420",48.95775735299999,-0.252761682526
"27210",49.36431443037501,0.37786648054137506
"27480",49.4119608233625,1.536658410165
"27700",49.24214547973333,1.4030045914683333
"27620",49.092277352375,1.56288414645
"27330",48.92846675246667,0.6936517489014999
"27120",49.01987933970435,1.3571022150386953
"14280",49.20562328563333,-0.4177216806976667
"27190",48.98024077216817,0.9444037408572271
"14950",49.28215326745,0.08507301841249999
"27670",49.2969855317,0.9336309240330001
"27250",48.84105329802222,0.698685527451111
"27310",49.357817557977775,0.8427773518311111
"14170",48.970525609572725,-0.09555156407154546
"27580",48.745073007466665,0.7821460848233333
"27570",48.77190867575,1.0590665210849999
"27800",49.19468286722174,0.6974874979916088
"27180",49.01065052877273,1.064510582834091
"27270",49.01524948997273,0.5363636507946363
"27160",48.8453060778625,0.910110286513375
"14410",48.8636010778,-0.658303472061
"27240",48.896618831775,1.0662739022475
"14114",49.3338501523,-0.528813485245
"27110",49.15186453164644,0.952063793515143
"14640",49.3042523666,-0.00620012501368
"27510",49.150141627875,1.5236921538475001
"14113",49.3937051858,0.1311214854125
"27630",49.1408401085,1.5811651257200001
"27150",49.33335153564999,1.597637907877727
"15130",44.87775152636666,2.506315827328
"15240",45.31959465855,2.49061644712625
"15270",45.422203949825004,2.586228138585
"27380",49.346941549,1.3269040977229998
"15600",44.721447401063635,2.2165806759872724
"27260",49.23934684207,0.4168014278787999
"15700",45.1653186477,2.28517280897
"27560",49.2323144985,0.530226550473
"15340",44.70471079106667,2.383360629326667
"15290",44.860854469785714,2.203408878111429
"15500",45.18915578045333,3.17422451549
"27220",48.90875977662727,1.2877684534154545
"15400",45.249311538436366,2.6537871590018187
"27370",49.23653140932999,0.9460964279873
"15170",45.1493798693625,3.0409379144749997
"27720",49.2440380594,1.68057509368
"15430",45.0008127862,2.9117573448850003
"15110",44.82190167655833,3.0031216885958334
"15140",45.11686934041538,2.454471369681538
"27860",49.3343880911,1.66267351729
"15150",44.985108867876924,2.2053646370707694
"15120",44.73160860456667,2.4779636476288887
"27540",48.886265363,1.44688887159
"15300",45.11349729029166,2.8630632011025
"15320",44.97184972424,3.2536859730920007
"15230",44.94481789822001,2.8106515343639997
"27440",49.32838550194286,1.413828195947143
"27430",49.24645946881111,1.262392286791111
"27550",49.1339917413,0.739306485861
"27830",49.277330375,1.72635123012
"15220",44.80870515346,2.3421528418479998
"27890",49.1943072566,0.815544482419
"27100",49.2582468047,1.2205484088
"15380",45.19335637124,2.54038874603
"27130",48.7373355586125,0.9065884644806251
"15350",45.35971072583334,2.3845427038866664
"27610",49.3343917409,1.25410011216
"15200",45.247919683375,2.3479826206250003
"16500",46.032743844500004,0.693817326762889
"16140",45.908716663483325,0.004445488863483667
"16300",45.4859908874647,-0.15716102206782942
"16560",45.797551703433335,0.2194339048341667
"27390",48.91828408532001,0.4878897783637
"16130",45.610530188716666,-0.2811652498259167
"16290",45.67780493093333,0.010177001052605
"27920",49.1210450991,1.39441316915
"27450",49.26065147278571,0.5929211324701429
"16250",45.49736763426,0.051242633316715004
"16120",45.60630858357692,-0.07719321006116155
"16590",45.7345393339,0.266852612131
"16210",45.26969045019374,0.0511104034433475
"16380",45.594435149025,0.436699607671375
"16150",45.8729055997,0.722401688348375
"27500",49.35584749881765,0.5374288798497059
"16460",45.91244096442001,0.26872442668819996
"16480",45.33979168699231,-0.06350292431478385
"16320",45.48188828342727,0.2906079573004546
"16200",45.7143803615125,-0.17993516731003753
"16410",45.585707320024994,0.2743605684935
"16240",46.027173038528574,0.07156165804834715
"16230",45.879883257592844,0.1812938786982857
"27940",49.1803860604,1.3621526722016668
"16270",45.89642799085,0.5486609356395
"16600",45.670639288875,0.25697892318625004
"28800",48.197680598999995,1.427852489075
"16420",45.98295071902,0.8394552259356001
"28700",48.41574466973214,1.7887524948539286
"16390",45.29876008785,0.198903041334625
"28330",48.19281657071111,0.8994104888257777
"16700",46.019345091606255,0.21749004170093755
"28630",48.397696849258324,1.5028574992991668
"28300",48.49400343295882,1.452965646900588
"28260",48.86579663597499,1.4823629663933333
"28360",48.3139479016625,1.49032150667
"16490",46.04232003815999,0.5388302923546
"28150",48.29757135487858,1.6795518699600005
"28120",48.332124381695465,1.2747977536395454
"16110",45.73566173898,0.38122758729469997
"28200",48.083166508500014,1.3687466300530768
"16170",45.772451944812495,-0.055033891113831244
"28500",48.71377064124545,1.365106823983182
"28480",48.285780788645454,1.0124137556533637
"16330",45.80620480541428,0.11204614519445714
"28220",48.05273135075,1.1537443388200002
"28210",48.65607991358125,1.5194823006743752
"28140",48.12447836095,1.692293753417778
"28270",48.69786584268002,1.0791076214895334
"28350",48.7542061192,1.165010958405
"16260",45.84798819883333,0.406824028842
"28190",48.4535957498,1.2441184356875
"28100",48.7485203213,1.35931854112
"28320",48.53763358266001,1.6881587330839998
"28310",48.258870379052944,1.890702691794706
"28130",48.570395611308335,1.586476093878333
"16360",45.37502985615714,-0.2029579509167143
"16220",45.68071882137501,0.497121567289
"17123",46.0183336808,-1.1696249203
"17770",45.8229982500375,-0.45750224962281244
"17470",46.01898899319167,-0.34651987916099997
"17440",46.134271716,-1.11454913295
"17160",45.86372753719412,-0.2943189791391177
"28240",48.44363159260625,1.0487297700958749
"17620",45.848840457116665,-0.9593141714555
"17170",46.25276751383,-0.8008357786003
"17800",45.593897149561904,-0.5074737106472382
"28340",48.637941055599995,0.8965424780842858
"17580",46.1825283655,-1.37625908104
"28160",48.21205799587777,1.1455304545166667
"17430",45.9518590899,-0.8245097409787
"17220",46.135868043358336,-1.0209930387170834
"17120",45.55125281347143,-0.8186251515177856
"17210",45.27126362215715,-0.28025686722371435
"17890",45.7303444149,-1.06814190261
"17480",45.8813853125,-1.2166234835
"17460",45.664018963459995,-0.6517633871777999
"17360",45.1615421553,-0.08079574220656667
"17330",46.06701069986666,-0.5176997703460667
"17510",45.983315078522224,-0.18737859320999997
"17130",45.32027657999411,-0.39830208781829424
"17350",45.86509131201111,-0.6473191394723333
"28170",48.60243678381429,1.26812519197
"17100",45.765267100066666,-0.5908473473656666
"17400",45.949064012063154,-0.4888390092770526
"28380",48.7491986422,1.23713784044
"17290",46.08488756283,-0.9159275219990001
"17250",45.834381476315386,-0.8213450829276923
"17520",45.52532531381429,-0.33947022027114276
"28400",48.3104276799875,0.872631611345375
"17260",45.58061544764,-0.6816000070141
"17320",45.8083124672,-1.081772595625
"17700",46.11406690585454,-0.7303890745805455
"17490",45.86005140307778,-0.1838588175301111
"17570",45.695971315099996,-1.13851779939
"17600",45.70716215812353,-0.8818344706692354
"29300",47.88624054545714,-3.5198736603928573
"17270",45.202339348925,-0.17286901485637501
"29820",48.4253743216,-4.541820683885
"17500",45.428901578822725,-0.4037464532191363
"29200",48.4004997828,-4.5027907853
"29570",48.29336660585,-4.573131711545001
